sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
7.0,4,6,4.0,3.0,0.0,2456.0,1,0,0,0.0,0.0,2.4
10.0,3,4,4.0,3.0,0.0,1186.0,1,0,0,0.0,2.0,1.25
56.0,3,3,2.0,0.0,1.0,3240.0,1,0,1,0.0,1.0,8.2
13.0,3,3,1.0,0.0,0.0,2419.0,0,0,0,1.0,2.0,1.38
27.0,4,4,4.0,2.0,1.0,1845.0,0,0,0,1.0,1.0,2.95
99.0,2,2,2.0,3.0,0.0,1250.0,0,0,2,0.0,2.0,0.67
100.0,3,3,2.0,1.0,0.0,1690.0,0,0,0,1.0,2.0,0.9
24.0,2,6,4.0,3.0,1.0,1449.0,0,0,0,2.0,2.0,2.98
0.0,3,3,3.0,1.0,0.0,1357.0,0,0,0,1.0,2.0,2.0
103.0,3,3,3.0,3.0,0.0,1923.0,1,0,0,2.0,2.0,1.5
73.0,4,4,4.0,1.0,1.0,3950.0,0,0,0,2.0,0.0,8.5
113.0,1,1,1.0,1.0,0.0,438.0,0,0,0,1.0,2.0,0.26
107.0,4,4,4.0,3.0,0.0,1920.0,1,0,0,1.0,2.0,1.9
11.0,2,2,2.0,3.0,0.0,543.0,0,0,0,1.0,2.0,0.29
99.0,4,4,4.0,3.0,0.0,2545.0,1,0,0,1.0,2.0,2.3
107.0,2,2,3.0,3.0,1.0,959.0,0,0,0,1.0,1.0,0.75
79.0,2,2,4.0,1.0,0.0,1180.0,0,0,2,1.0,0.0,0.8
87.0,2,2,4.0,3.0,0.0,1300.0,0,0,0,2.0,0.0,1.55
94.0,3,3,2.0,3.0,0.0,2130.0,1,0,1,2.0,2.0,2.5
107.0,4,3,3.0,1.0,0.0,1765.0,0,0,0,1.0,0.0,0.95
8.0,3,4,4.0,3.0,0.0,2000.0,1,0,2,2.0,2.0,1.05
56.0,4,4,2.0,0.0,1.0,2592.0,1,0,0,1.0,1.0,5.75
13.0,4,4,2.0,3.0,0.0,2380.0,1,0,0,2.0,0.0,2.0
27.0,5,6,4.0,2.0,1.0,2430.0,0,0,2,1.0,2.0,6.0
113.0,3,3,3.0,3.0,0.0,1281.0,0,0,0,0.0,1.0,0.7
23.0,2,2,1.0,3.0,0.0,856.0,0,0,2,1.0,1.0,0.43
42.0,1,1,1.0,1.0,0.0,458.0,0,0,2,2.0,2.0,0.24
52.0,5,6,4.0,0.0,1.0,2700.0,1,1,2,2.0,2.0,8.25
45.0,3,5,4.0,3.0,0.0,1400.0,1,0,0,1.0,2.0,0.99
33.0,3,3,2.0,2.0,1.0,1350.0,0,0,2,2.0,1.0,4.5
72.0,4,6,3.0,3.0,0.0,3872.0,1,0,0,0.0,0.0,8.35
22.0,3,4,4.0,2.0,0.0,1956.0,0,0,0,1.0,2.0,2.2
11.0,3,4,4.0,3.0,0.0,1837.0,1,0,0,2.0,1.0,1.8
79.0,4,4,3.0,1.0,0.0,1809.0,0,0,0,1.0,1.0,1.7
7.0,3,3,4.0,3.0,0.0,1620.0,0,0,2,0.0,2.0,1.35
80.0,3,3,2.0,3.0,0.0,1428.0,0,0,2,0.0,1.0,1.46
85.0,4,5,4.0,0.0,0.0,3374.0,1,1,0,2.0,2.0,3.1
89.0,3,4,4.0,3.0,0.0,1810.0,1,0,2,0.0,2.0,1.08
33.0,5,6,3.0,2.0,1.0,4518.0,1,1,2,2.0,1.0,17.0
12.0,2,3,3.0,3.0,0.0,978.23,1,0,0,2.0,1.0,0.9
6.0,3,4,2.0,3.0,0.0,1587.0,1,0,2,0.0,0.0,1.91
87.0,2,2,4.0,3.0,0.0,1200.0,0,0,0,2.0,0.0,1.54
71.0,2,2,2.0,1.0,0.0,1278.0,0,0,0,2.0,2.0,1.6
109.0,3,2,1.0,3.0,0.0,716.0,0,0,2,2.0,2.0,0.37
13.0,4,5,3.0,3.0,1.0,5400.0,1,0,0,1.0,1.0,6.8
71.0,2,2,2.0,1.0,0.0,1278.0,0,0,0,1.0,2.0,1.58
1.0,3,3,3.0,3.0,0.0,1489.0,0,0,2,1.0,1.0,1.28
2.0,3,2,2.0,0.0,0.0,1277.0,0,0,0,2.0,2.0,0.6
78.0,3,3,2.0,1.0,0.0,1346.0,0,1,2,2.0,2.0,1.62
99.0,2,2,3.0,3.0,0.0,1300.0,0,0,2,0.0,2.0,1.2
59.0,4,4,4.0,0.0,1.0,2700.0,1,0,2,2.0,1.0,11.0
57.0,8,8,3.0,0.0,1.0,2880.0,1,1,1,0.0,2.0,4.5
49.0,1,4,3.0,0.0,1.0,603.0,0,0,0,1.0,2.0,0.92
52.0,4,4,4.0,0.0,0.0,2712.0,1,0,0,1.0,2.0,6.5
47.0,3,9,4.0,3.0,1.0,1494.0,0,0,2,1.0,2.0,4.3
57.0,1,1,1.0,0.0,0.0,720.0,0,0,0,1.0,1.0,0.8
1.0,4,4,4.0,3.0,0.0,5430.0,1,0,0,2.0,2.0,7.0
57.0,6,6,3.0,0.0,1.0,2880.0,1,1,1,0.0,2.0,4.45
98.0,2,2,4.0,3.0,0.0,1086.0,0,0,0,2.0,0.0,0.54
105.0,3,3,2.0,3.0,0.0,1578.0,0,0,0,1.0,0.0,1.25
11.0,2,2,3.0,3.0,0.0,1281.0,0,0,2,0.0,2.0,0.98
75.0,3,3,3.0,3.0,0.0,1650.06,1,0,0,1.0,2.0,2.65
89.0,3,3,3.0,3.0,0.0,1310.0,0,0,2,2.0,2.0,1.5
52.0,3,4,4.0,0.0,0.0,2222.0,1,0,2,1.0,2.0,2.75
80.0,3,3,2.0,3.0,0.0,1428.0,0,0,2,1.0,0.0,1.28
41.0,3,3,3.0,4.0,0.0,588.0,0,0,0,2.0,1.0,1.4
20.0,9,9,4.0,2.0,1.0,9000.0,0,0,0,1.0,2.0,6.0
20.0,2,1,0.0,2.0,1.0,360.0,0,0,0,1.0,1.0,0.35
98.0,2,2,1.0,3.0,0.0,528.0,0,0,0,1.0,2.0,0.35
114.0,5,5,4.0,3.0,1.0,1350.0,0,0,0,1.0,2.0,1.35
56.0,4,4,4.0,0.0,0.0,3000.0,0,0,0,1.0,1.0,3.45
20.0,3,3,0.0,1.0,1.0,567.0,0,0,0,1.0,1.0,0.42
90.0,1,2,2.0,4.0,0.0,823.0,0,0,0,1.0,0.0,1.2
12.0,4,5,4.0,3.0,0.0,2779.0,1,0,2,2.0,2.0,2.29
95.0,4,4,4.0,3.0,0.0,1774.0,1,0,0,2.0,1.0,1.3
46.0,3,3,2.0,4.0,0.0,1439.0,0,0,0,1.0,1.0,1.1
7.0,4,5,4.0,1.0,0.0,2416.0,1,0,0,1.0,0.0,2.0
33.0,5,5,2.0,2.0,1.0,2700.0,1,1,1,2.0,2.0,9.0
75.0,3,3,3.0,3.0,0.0,1833.0,1,0,2,2.0,1.0,2.0
81.0,3,2,1.0,1.0,0.0,889.0,0,0,0,1.0,1.0,0.48
17.0,4,5,4.0,3.0,0.0,2670.0,1,0,0,2.0,2.0,3.45
54.0,5,5,4.0,0.0,1.0,1449.0,1,0,2,2.0,2.0,3.6
49.0,4,2,2.0,0.0,1.0,585.0,0,0,0,1.0,1.0,0.65
80.0,2,3,1.0,3.0,0.0,1500.0,0,0,2,0.0,1.0,1.19
75.0,3,3,3.0,3.0,0.0,1493.0,1,0,0,1.0,2.0,2.5
6.0,4,5,4.0,3.0,0.0,2600.0,1,0,2,0.0,2.0,2.5
89.0,2,2,2.0,1.0,0.0,1489.0,0,0,0,2.0,2.0,1.0
111.0,2,2,1.0,1.0,0.0,552.0,0,0,0,1.0,2.0,0.27
71.0,3,3,2.0,1.0,0.0,1402.0,0,0,0,2.0,2.0,2.24
105.0,3,3,4.0,3.0,0.0,1700.0,1,0,0,2.0,0.0,1.25
100.0,3,3,1.0,3.0,0.0,1719.0,0,0,0,1.0,0.0,1.5
105.0,3,3,3.0,3.0,0.0,1603.0,0,0,2,1.0,2.0,1.26
99.0,3,4,3.0,3.0,0.0,2026.0,0,0,0,0.0,2.0,1.84
109.0,2,2,2.0,1.0,0.0,571.0,0,0,0,1.0,0.0,0.45
27.0,2,2,1.0,0.0,1.0,1125.0,0,1,0,1.0,1.0,0.65
16.0,4,4,3.0,1.0,0.0,3350.0,0,0,0,2.0,0.0,4.0
59.0,5,5,3.0,0.0,1.0,3240.0,1,0,0,1.0,2.0,10.56
81.0,3,5,3.0,0.0,1.0,600.0,0,0,0,1.0,2.0,0.75
29.0,3,3,3.0,3.0,0.0,1860.09,0,0,1,1.0,2.0,2.55
18.0,4,5,3.0,3.0,0.0,4800.0,0,0,0,2.0,0.0,6.5
113.0,1,1,2.0,1.0,0.0,360.0,0,0,0,2.0,1.0,0.24
75.0,4,4,3.0,0.0,0.0,12222.0,1,0,0,2.0,0.0,13.2
82.0,4,5,4.0,3.0,0.0,2172.0,1,0,2,1.0,1.0,2.0
75.0,3,3,3.0,3.0,0.0,2696.0,1,0,2,2.0,0.0,5.2
51.0,3,3,3.0,1.0,1.0,1400.0,1,0,2,1.0,2.0,2.65
56.0,3,3,4.0,0.0,0.0,2364.0,1,0,1,2.0,2.0,5.15
100.0,2,2,1.0,1.0,0.0,557.0,1,0,0,2.0,1.0,0.42
35.0,1,1,1.0,2.0,0.0,995.0,0,0,2,2.0,1.0,1.0
95.0,3,3,2.0,1.0,1.0,1700.0,0,0,0,2.0,2.0,1.4
66.0,2,8,4.0,3.0,1.0,1458.0,0,1,2,2.0,2.0,3.8
76.0,4,4,4.0,3.0,1.0,5200.0,1,1,2,2.0,1.0,9.0
56.0,3,4,4.0,0.0,0.0,2574.0,0,0,0,1.0,2.0,2.75
94.0,3,3,4.0,3.0,0.0,1570.0,1,0,1,1.0,2.0,2.2
83.0,3,4,3.0,3.0,0.0,2127.0,1,0,0,0.0,2.0,2.52
8.0,4,4,4.0,3.0,0.0,2851.0,1,0,0,2.0,0.0,2.6
94.0,2,2,3.0,3.0,0.0,700.0,0,0,0,2.0,2.0,0.49
91.0,3,3,2.0,3.0,0.0,1795.0,0,0,0,2.0,2.0,1.69
76.0,4,5,4.0,3.0,0.0,2100.11,1,0,2,1.0,2.0,3.0
52.0,5,5,4.0,3.0,1.0,2250.0,1,0,2,2.0,1.0,9.5
97.0,4,4,3.0,0.0,0.0,1970.0,1,0,0,2.0,0.0,1.25
6.0,3,4,3.0,3.0,0.0,1315.0,1,0,2,0.0,2.0,1.55
83.0,3,2,1.0,1.0,1.0,667.0,0,0,0,1.0,2.0,2.1
13.0,4,4,4.0,3.0,0.0,3150.0,1,1,2,0.0,2.0,2.95
103.0,2,3,3.0,4.0,0.0,1502.0,0,0,0,2.0,2.0,0.8
100.0,3,4,3.0,3.0,0.0,2068.0,1,0,0,2.0,0.0,1.93
46.0,3,3,3.0,3.0,0.0,1711.0,0,0,2,2.0,2.0,1.4
33.0,4,4,3.0,0.0,1.0,4500.0,1,1,2,1.0,2.0,15.0
91.0,2,2,2.0,3.0,0.0,1300.0,0,0,0,1.0,2.0,1.0
57.0,2,6,4.0,0.0,1.0,1467.0,0,0,2,1.0,2.0,3.75
77.0,3,4,3.0,3.0,0.0,2016.0,1,0,2,0.0,0.0,3.4
71.0,2,2,2.0,4.0,0.0,1150.0,0,0,0,2.0,1.0,1.41
76.0,5,6,4.0,1.0,1.0,3150.0,1,0,0,1.0,2.0,12.0
45.0,3,3,3.0,1.0,0.0,1400.0,0,0,0,1.0,2.0,1.26
75.0,2,2,3.0,4.0,0.0,1141.0,0,0,0,1.0,0.0,1.95
7.0,3,3,4.0,3.0,0.0,1725.0,1,1,2,1.0,0.0,1.34
91.0,2,2,3.0,1.0,0.0,1350.0,0,0,2,2.0,2.0,1.35
46.0,4,3,4.0,3.0,0.0,2100.0,0,0,2,2.0,0.0,1.55
74.0,3,2,2.0,4.0,0.0,630.0,0,0,0,1.0,1.0,0.42
12.0,3,3,3.0,3.0,0.0,1500.0,1,0,0,0.0,1.0,1.25
13.0,5,6,2.0,3.0,1.0,5400.0,1,0,0,0.0,1.0,7.0
29.0,3,4,4.0,1.0,0.0,2000.0,1,0,2,2.0,2.0,3.5
81.0,4,4,3.0,2.0,1.0,2628.0,0,0,0,1.0,2.0,3.85
32.0,5,6,3.0,2.0,1.0,2700.0,1,1,2,2.0,2.0,10.0
65.0,3,3,4.0,0.0,0.0,1810.0,1,0,2,1.0,2.0,1.55
13.0,4,4,4.0,1.0,1.0,5400.0,1,0,2,0.0,1.0,6.5
19.0,3,3,4.0,4.0,0.0,1695.95,0,0,0,1.0,1.0,2.51
18.0,3,3,4.0,3.0,0.0,2225.56,1,0,2,0.0,1.0,3.29
113.0,2,2,4.0,3.0,0.0,1319.0,0,0,2,1.0,0.0,1.1
35.0,6,7,4.0,0.0,1.0,3240.0,1,1,0,2.0,2.0,9.0
109.0,2,2,2.0,3.0,0.0,1234.0,0,0,2,2.0,2.0,0.56
65.0,3,3,4.0,0.0,0.0,1900.0,1,0,2,2.0,2.0,1.55
113.0,1,1,1.0,3.0,0.0,477.809521,0,0,2,1.0,2.0,0.22
96.0,3,2,3.0,3.0,0.0,1667.0,0,0,2,2.0,1.0,1.25
46.0,3,5,3.0,4.0,0.0,1833.0,1,0,0,1.0,0.0,1.0
6.0,3,3,3.0,3.0,0.0,1531.0,0,0,0,1.0,2.0,1.8
48.0,1,1,2.0,2.0,1.0,892.0,0,0,0,1.0,1.0,1.6
18.0,4,6,3.0,1.0,1.0,6382.0,1,1,2,2.0,1.0,7.99
27.0,3,4,4.0,0.0,0.0,1738.0,1,0,0,2.0,2.0,1.51
0.0,3,3,4.0,4.0,0.0,1940.0,1,0,0,1.0,2.0,1.2
11.0,2,2,1.0,3.0,0.0,577.0,0,0,2,2.0,2.0,0.4
99.0,3,4,3.0,3.0,0.0,2300.0,0,0,0,1.0,2.0,1.98
52.0,10,10,4.0,1.0,1.0,549.0,1,0,0,1.0,2.0,2.1
49.0,4,4,3.0,2.0,1.0,160.0,0,0,2,1.0,1.0,2.3
15.0,3,2,0.0,2.0,0.0,1403.0,0,0,0,1.0,1.0,0.8
6.0,3,3,3.0,1.0,0.0,1465.0,0,1,0,2.0,0.0,1.95
66.0,4,4,2.0,0.0,1.0,1728.0,1,0,2,1.0,2.0,3.49
113.0,3,2,2.0,1.0,0.0,1244.0,0,0,0,1.0,1.0,0.83
7.0,1,2,2.0,1.0,0.0,402.0,0,0,0,1.0,2.0,0.3
17.0,2,2,1.0,4.0,0.0,1338.0,0,0,0,2.0,2.0,0.96
59.0,3,3,4.0,0.0,0.0,2357.0,1,0,0,2.0,2.0,2.7
109.0,2,2,0.0,1.0,0.0,758.0,0,0,0,1.0,1.0,0.27
80.0,3,3,2.0,3.0,0.0,1428.0,0,0,2,0.0,2.0,1.55
6.0,2,2,2.0,3.0,0.0,828.0,0,0,0,2.0,0.0,0.97
75.0,2,2,2.0,3.0,0.0,1433.0,0,0,0,1.0,0.0,2.0
73.0,3,3,4.0,3.0,0.0,1641.95,1,0,2,1.0,0.0,3.0
8.0,4,4,4.0,3.0,0.0,2851.0,1,0,0,0.0,0.0,2.62
82.0,3,3,3.0,1.0,0.0,1527.0,1,0,0,1.0,2.0,1.63
97.0,3,2,2.0,0.0,0.0,1500.0,0,0,0,2.0,1.0,1.04
82.0,3,5,3.0,3.0,0.0,1527.0,1,0,0,1.0,0.0,1.63
79.0,3,2,4.0,1.0,0.0,1365.0,0,0,0,1.0,2.0,1.45
11.0,2,2,2.0,3.0,0.0,608.0,0,0,0,1.0,2.0,0.35
66.0,6,6,2.0,0.0,1.0,3450.0,1,1,1,0.0,2.0,3.65
27.0,3,4,4.0,0.0,0.0,1738.0,1,0,0,2.0,0.0,1.59
65.0,4,4,4.0,3.0,1.0,1503.0,0,0,2,1.0,1.0,4.0
13.0,3,3,3.0,3.0,0.0,1550.0,0,0,2,1.0,2.0,1.75
41.0,2,2,2.0,4.0,0.0,1492.0,0,0,0,2.0,1.0,1.2
16.0,4,5,3.0,3.0,0.0,3032.0,1,0,0,2.0,2.0,3.3
99.0,4,4,3.0,0.0,0.0,1575.0,0,0,2,1.0,2.0,0.9
37.0,2,2,1.0,3.0,0.0,778.0,0,0,2,2.0,2.0,0.55
5.0,6,7,0.0,0.0,1.0,4500.0,0,0,0,1.0,2.0,4.75
57.0,4,3,4.0,2.0,0.0,2492.0,0,0,0,2.0,2.0,2.0
98.0,2,2,1.0,3.0,0.0,531.0,0,1,0,2.0,2.0,0.35
77.0,3,4,3.0,3.0,0.0,2490.0,1,0,2,2.0,0.0,3.5
27.0,2,2,3.0,0.0,0.0,1281.0,0,0,2,2.0,1.0,0.95
72.0,4,4,4.0,0.0,0.0,3925.0,0,0,0,2.0,2.0,6.5
1.0,2,2,1.0,2.0,0.0,1028.0,0,0,2,1.0,0.0,0.56
113.0,2,2,1.0,1.0,0.0,650.0,0,0,0,2.0,0.0,0.3
90.0,3,2,2.0,0.0,0.0,1472.0,0,0,0,2.0,2.0,0.8
28.0,5,5,2.0,3.0,1.0,120.0,0,0,0,1.0,2.0,1.6
113.0,2,2,1.0,3.0,0.0,743.0,0,0,0,1.0,2.0,0.29
99.0,3,3,3.0,3.0,0.0,1587.0,0,0,0,1.0,2.0,0.93
42.0,2,2,1.0,1.0,0.0,590.0,0,0,0,1.0,2.0,0.42
100.0,3,2,1.0,1.0,0.0,1878.0,0,0,0,1.0,2.0,0.95
99.0,3,4,2.0,3.0,0.0,1650.0,1,0,0,1.0,2.0,1.2
27.0,6,4,0.0,0.0,1.0,4000.0,0,0,0,1.0,2.0,5.0
66.0,5,4,3.0,3.0,1.0,2700.0,1,0,0,1.0,1.0,8.0
27.0,2,2,3.0,0.0,0.0,1416.0,0,0,0,2.0,0.0,0.98
94.0,1,1,1.0,3.0,0.0,366.0,0,0,1,2.0,0.0,0.31
52.0,5,6,4.0,1.0,1.0,4050.0,1,0,2,0.0,2.0,11.0
28.0,5,4,2.0,0.0,0.0,2172.0,0,0,0,1.0,1.0,1.4
46.0,3,3,3.0,3.0,0.0,1707.0,0,0,0,1.0,0.0,1.49
7.0,2,2,3.0,0.0,0.0,1288.0,0,0,0,1.0,2.0,1.2
113.0,2,2,2.0,4.0,0.0,1045.0,0,0,0,1.0,2.0,0.99
41.0,3,4,1.0,3.0,0.0,1421.0,1,0,0,1.0,1.0,1.55
75.0,3,3,3.0,4.0,0.0,1828.09,0,0,2,2.0,0.0,2.85
20.0,1,1,2.0,2.0,1.0,2000.0,0,0,0,1.0,1.0,1.7
105.0,3,3,4.0,3.0,0.0,1929.0,1,0,0,2.0,2.0,1.21
63.0,3,3,4.0,2.0,0.0,1991.0,1,0,2,2.0,2.0,1.69
55.0,3,3,0.0,0.0,0.0,2667.0,0,0,2,1.0,1.0,2.4
13.0,3,3,3.0,3.0,0.0,1650.0,0,1,2,0.0,0.0,1.65
17.0,4,5,4.0,3.0,0.0,2670.0,1,0,0,2.0,2.0,3.45
13.0,4,4,4.0,3.0,1.0,5400.0,1,0,0,2.0,1.0,6.25
64.0,3,3,4.0,2.0,1.0,2160.0,1,1,2,1.0,1.0,4.6
76.0,2,2,2.0,3.0,0.0,1072.0,0,0,0,2.0,2.0,1.7
35.0,6,5,4.0,1.0,1.0,3240.0,1,1,0,0.0,2.0,9.54
19.0,3,2,2.0,1.0,0.0,1429.0,0,0,0,1.0,2.0,1.85
45.0,3,3,1.0,1.0,0.0,1643.0,1,0,0,1.0,2.0,0.99
15.0,5,4,3.0,2.0,1.0,1850.0,0,1,0,1.0,1.0,2.5
10.0,5,4,4.0,1.0,1.0,4000.0,1,1,0,0.0,0.0,5.6
27.0,3,2,3.0,0.0,0.0,1440.0,0,0,0,1.0,2.0,0.8
62.0,3,4,4.0,2.0,0.0,2683.0,0,0,0,2.0,1.0,6.5
14.0,2,3,2.0,1.0,0.0,1389.0,0,0,0,1.0,2.0,0.8
8.0,3,4,4.0,3.0,0.0,2303.0,1,0,2,0.0,2.0,2.25
65.0,3,3,4.0,2.0,0.0,1450.0,0,0,0,0.0,1.0,1.37
33.0,5,5,2.0,3.0,1.0,1783.0,1,0,0,1.0,2.0,7.0
27.0,3,4,4.0,2.0,0.0,1738.0,1,0,0,2.0,2.0,1.55
33.0,5,4,4.0,0.0,1.0,4518.0,1,1,2,2.0,2.0,18.0
103.0,2,2,2.0,4.0,0.0,1103.0,0,0,0,1.0,2.0,1.05
105.0,4,4,4.0,0.0,0.0,2139.0,1,1,0,1.0,2.0,1.42
98.0,3,3,3.0,3.0,0.0,1652.0,0,0,0,2.0,1.0,0.92
101.0,2,2,1.0,1.0,0.0,694.0,0,0,0,1.0,2.0,0.45
105.0,3,3,2.0,3.0,0.0,1650.0,0,0,0,1.0,0.0,1.26
6.0,2,2,1.0,3.0,0.0,915.0,0,0,0,1.0,2.0,1.1
56.0,7,7,3.0,0.0,1.0,2340.0,0,0,2,1.0,1.0,5.0
94.0,3,3,3.0,0.0,0.0,1982.0,1,0,2,1.0,1.0,1.28
13.0,4,4,2.0,3.0,1.0,4800.0,1,0,0,2.0,2.0,5.75
10.0,2,2,4.0,1.0,0.0,1120.0,0,0,0,0.0,1.0,0.87
78.0,3,3,2.0,1.0,0.0,1346.0,0,1,2,2.0,2.0,1.6
63.0,3,4,4.0,3.0,0.0,1875.0,1,0,2,1.0,2.0,4.86
38.0,4,3,2.0,2.0,1.0,1070.0,0,0,0,1.0,1.0,0.95
99.0,2,2,3.0,3.0,0.0,1484.0,0,0,0,2.0,2.0,1.14
81.0,2,2,1.0,0.0,1.0,225.0,0,0,0,1.0,1.0,0.27
84.0,2,2,2.0,0.0,0.0,1084.0,0,0,2,2.0,2.0,0.95
20.0,4,3,3.0,2.0,0.0,3150.0,0,0,0,1.0,2.0,2.7
75.0,3,5,4.0,3.0,0.0,4271.0,1,0,1,1.0,1.0,6.15
80.0,3,3,1.0,3.0,0.0,1709.0,0,0,0,0.0,0.0,1.38
98.0,3,3,2.0,3.0,0.0,1584.0,0,0,0,2.0,2.0,1.1
56.0,4,5,4.0,0.0,1.0,4000.0,1,0,2,1.0,1.0,8.4
95.0,2,2,2.0,3.0,0.0,1299.0,0,0,0,2.0,0.0,1.0
87.0,2,2,3.0,3.0,0.0,1250.0,0,1,0,0.0,2.0,1.52
80.0,3,3,1.0,3.0,0.0,1392.0,0,0,0,2.0,0.0,1.37
80.0,3,3,3.0,3.0,0.0,1640.0,0,0,0,1.0,0.0,2.07
91.0,3,3,4.0,3.0,0.0,1656.0,0,0,2,1.0,0.0,1.25
6.0,2,2,2.0,1.0,0.0,1166.0,0,0,2,1.0,0.0,1.4
49.0,4,4,4.0,2.0,1.0,1800.0,0,0,0,1.0,1.0,1.1
6.0,3,3,4.0,3.0,0.0,1456.0,0,1,0,2.0,1.0,2.0
87.0,2,2,3.0,3.0,0.0,1300.0,0,1,0,0.0,0.0,1.48
71.0,3,3,3.0,1.0,0.0,1630.0,0,0,2,2.0,1.0,2.41
32.0,4,4,3.0,2.0,0.0,2744.0,1,0,0,1.0,1.0,3.4
56.0,4,5,4.0,0.0,0.0,4120.0,0,0,2,2.0,0.0,4.25
83.0,2,2,2.0,0.0,0.0,1416.0,0,0,0,2.0,0.0,1.6
6.0,3,3,3.0,3.0,0.0,1315.0,1,0,0,2.0,0.0,1.54
94.0,3,3,2.0,3.0,0.0,1800.0,1,0,2,0.0,2.0,2.45
30.0,2,2,1.0,0.0,0.0,995.0,0,0,2,1.0,1.0,0.55
27.0,4,4,4.0,1.0,0.0,5000.0,0,0,0,2.0,1.0,3.35
99.0,2,2,3.0,3.0,0.0,1484.0,0,0,0,1.0,2.0,1.05
105.0,2,2,3.0,3.0,0.0,1222.0,0,0,0,2.0,2.0,0.65
55.0,4,4,4.0,0.0,0.0,2857.0,0,1,2,2.0,2.0,1.8
11.0,3,2,2.0,3.0,0.0,717.0,0,0,0,1.0,2.0,0.5
75.0,3,3,4.0,3.0,0.0,1493.0,1,0,0,0.0,2.0,2.25
113.0,2,2,2.0,1.0,0.0,588.0,0,0,0,1.0,0.0,0.28
12.0,3,4,2.0,3.0,0.0,2003.04,0,0,0,2.0,0.0,2.9
98.0,3,3,3.0,3.0,0.0,1833.0,1,0,0,2.0,0.0,0.9
57.0,3,3,3.0,3.0,0.0,1840.0,0,0,0,1.0,0.0,2.23
91.0,3,3,3.0,3.0,0.0,1348.0,0,0,2,1.0,0.0,1.2
71.0,3,4,4.0,4.0,0.0,2250.0,1,0,0,2.0,0.0,3.87
10.0,4,6,4.0,3.0,0.0,2131.0,1,0,0,2.0,0.0,1.42
39.0,3,3,2.0,2.0,0.0,1401.0,0,0,0,1.0,1.0,1.3
79.0,2,2,2.0,1.0,0.0,1460.0,0,0,0,1.0,2.0,1.32
91.0,4,5,2.0,1.0,0.0,2675.0,1,0,0,1.0,2.0,2.55
105.0,3,4,4.0,2.0,0.0,1608.0,1,0,1,1.0,1.0,1.25
111.0,3,3,0.0,1.0,0.0,1997.0,0,0,0,1.0,0.0,1.3
95.0,4,4,4.0,0.0,1.0,2425.0,1,0,0,2.0,0.0,1.6
82.0,2,2,2.0,4.0,0.0,991.0,0,0,0,1.0,2.0,0.53
82.0,3,4,2.0,3.0,0.0,1950.0,1,0,0,1.0,0.0,1.75
89.0,3,3,3.0,3.0,0.0,1822.0,0,0,0,1.0,0.0,1.2
46.0,3,3,3.0,4.0,0.0,2283.0,0,0,0,1.0,2.0,1.25
85.0,3,4,4.0,1.0,0.0,2185.14,1,0,1,0.0,0.0,3.3
30.0,7,7,4.0,0.0,1.0,5000.0,1,0,0,2.0,1.0,5.65
65.0,3,2,3.0,3.0,0.0,2250.0,0,0,2,2.0,2.0,2.11
40.0,3,2,2.0,0.0,0.0,1450.0,0,0,1,2.0,1.0,1.2
66.0,2,2,1.0,2.0,0.0,950.0,0,0,0,2.0,1.0,1.12
85.0,4,4,4.0,1.0,0.0,4000.0,1,0,2,0.0,1.0,6.75
8.0,3,4,3.0,3.0,0.0,2090.0,1,0,2,0.0,0.0,2.65
10.0,3,4,3.0,3.0,0.0,1305.0,1,0,0,0.0,0.0,1.25
35.0,4,4,4.0,2.0,1.0,2700.0,0,0,2,2.0,2.0,6.0
53.0,6,6,4.0,0.0,1.0,3240.0,1,1,2,2.0,2.0,10.0
75.0,2,2,3.0,1.0,0.0,1482.0,0,0,0,1.0,2.0,2.01
75.0,3,3,3.0,0.0,0.0,2506.0,1,0,1,1.0,0.0,5.3
107.0,4,4,3.0,3.0,0.0,2286.0,1,0,0,2.0,2.0,1.1
94.0,3,3,4.0,1.0,0.0,1929.0,1,0,1,0.0,2.0,2.25
3.0,2,2,1.0,4.0,0.0,767.0,0,0,0,1.0,2.0,0.38
19.0,3,3,2.0,4.0,0.0,1507.0,0,0,0,1.0,0.0,2.0
16.0,5,5,2.0,3.0,0.0,3500.0,1,0,0,0.0,2.0,4.1
103.0,3,3,4.0,1.0,0.0,1946.0,1,0,0,1.0,0.0,1.85
41.0,2,2,3.0,4.0,0.0,1279.0,0,0,0,1.0,1.0,1.65
77.0,3,4,4.0,3.0,0.0,2219.0,1,0,2,2.0,0.0,3.15
75.0,3,4,2.0,3.0,0.0,3355.0,0,0,0,1.0,0.0,6.15
98.0,3,3,3.0,3.0,0.0,1833.0,0,0,0,2.0,2.0,0.89
34.0,9,9,3.0,3.0,1.0,3042.0,1,1,1,2.0,2.0,8.0
41.0,3,2,4.0,4.0,0.0,1333.0,0,0,0,2.0,0.0,1.39
63.0,4,4,3.0,1.0,1.0,2844.0,1,0,0,2.0,2.0,3.51
75.0,3,3,3.0,3.0,0.0,1524.0,1,0,2,2.0,1.0,2.36
82.0,3,4,4.0,1.0,0.0,1923.0,1,0,0,2.0,0.0,1.65
53.0,4,4,2.0,2.0,0.0,3194.0,1,0,1,1.0,2.0,2.25
